File,eight,five,four,one,seven,six,three,two
A_040000.jpg,0,0,0,0,0,0,1,0
A_040001.jpg,1,0,0,0,0,0,0,0
A_040002.jpg,1,0,0,0,0,0,0,0
A_040003.jpg,1,0,0,0,0,0,0,0
A_040004.jpg,0,0,0,0,1,0,0,0
A_040005.jpg,1,0,0,0,0,0,0,0
A_040006.jpg,0,0,1,0,0,0,0,0
A_040007.jpg,0,0,0,0,0,1,0,0
A_040008.jpg,0,0,0,1,0,0,0,0
A_040009.jpg,0,0,0,0,1,0,0,0
A_040010.jpg,0,0,0,0,0,0,1,0
A_040011.jpg,1,0,0,0,0,0,0,0
A_040012.jpg,0,1,0,0,0,0,0,0
A_040013.jpg,0,0,0,0,0,0,1,0
A_040014.jpg,0,0,0,0,0,0,1,0
A_040015.jpg,0,1,0,0,0,0,0,0
A_040016.jpg,0,0,1,0,0,0,0,0
A_040017.jpg,0,0,0,0,0,0,1,0
A_040018.jpg,0,1,0,0,0,0,0,0
A_040019.jpg,0,0,0,0,1,0,0,0
A_040020.jpg,0,0,0,0,1,0,0,0
A_040021.jpg,0,0,0,1,0,0,0,0
A_040022.jpg,0,1,0,0,0,0,0,0
A_040023.jpg,0,0,0,0,1,0,0,0
A_040024.jpg,0,0,0,1,0,0,0,0
A_040025.jpg,1,0,0,0,0,0,0,0
A_040026.jpg,0,0,0,0,1,0,0,0
A_040027.jpg,0,1,0,0,0,0,0,0
A_040028.jpg,0,1,0,0,0,0,0,0
A_040029.jpg,0,0,0,0,0,0,0,1
A_040030.jpg,0,0,0,1,0,0,0,0
A_040031.jpg,0,0,0,1,0,0,0,0
A_040032.jpg,0,0,0,0,0,0,1,0
A_040033.jpg,0,1,0,0,0,0,0,0
A_040034.jpg,0,0,0,0,0,0,0,1
A_040035.jpg,0,0,1,0,0,0,0,0
A_040036.jpg,0,0,1,0,0,0,0,0
A_040037.jpg,0,0,0,1,0,0,0,0
A_040038.jpg,1,0,0,0,0,0,0,0
A_040039.jpg,0,0,0,0,0,1,0,0
A_040040.jpg,1,0,0,0,0,0,0,0
A_040041.jpg,0,0,1,0,0,0,0,0
A_040042.jpg,0,0,0,0,0,0,0,1
A_040043.jpg,0,0,1,0,0,0,0,0
A_040044.jpg,0,0,0,0,0,0,1,0
A_040045.jpg,0,0,1,0,0,0,0,0
A_040046.jpg,0,0,0,0,0,1,0,0
A_040047.jpg,1,0,0,0,0,0,0,0
A_040048.jpg,0,0,0,0,1,0,0,0
A_040049.jpg,0,0,0,0,0,0,1,0
A_040050.jpg,0,0,1,0,0,0,0,0
A_040051.jpg,0,0,0,0,1,0,0,0
A_040052.jpg,0,0,0,0,0,1,0,0
A_040053.jpg,0,0,1,0,0,0,0,0
A_040054.jpg,0,1,0,0,0,0,0,0
A_040055.jpg,0,0,0,0,0,0,1,0
