File,blank,crit,focus,hit
A_000675.jpg,0,0,1,0
A_000676.jpg,0,0,0,1
A_000677.jpg,1,0,0,0
A_000678.jpg,0,0,1,0
A_000679.jpg,0,1,0,0
A_000680.jpg,0,1,0,0
A_000681.jpg,1,0,0,0
A_000682.jpg,0,0,1,0
A_000683.jpg,1,0,0,0
A_000684.jpg,0,0,0,1
A_000685.jpg,1,0,0,0
A_000686.jpg,0,0,1,0
A_000687.jpg,0,1,0,0
A_000688.jpg,1,0,0,0
A_000689.jpg,0,1,0,0
A_000690.jpg,1,0,0,0
A_000691.jpg,0,0,1,0
A_000692.jpg,0,0,1,0
A_000693.jpg,1,0,0,0
A_000694.jpg,0,0,0,1
A_000695.jpg,0,0,0,1
A_000696.jpg,1,0,0,0
A_000697.jpg,1,0,0,0
A_000698.jpg,1,0,0,0
A_000699.jpg,0,0,1,0
A_000700.jpg,0,0,1,0
A_000701.jpg,0,0,0,1
A_000702.jpg,0,0,0,1
A_000703.jpg,0,0,0,1
A_000704.jpg,0,0,0,1
A_000705.jpg,0,0,0,1
A_000706.jpg,0,0,0,1
A_000707.jpg,0,0,1,0
A_000708.jpg,1,0,0,0
A_000709.jpg,0,1,0,0
A_000710.jpg,0,0,0,1
A_000711.jpg,0,0,1,0
A_000712.jpg,0,0,0,1
A_000713.jpg,0,0,1,0
A_000714.jpg,1,0,0,0
A_000715.jpg,0,0,0,1
A_000716.jpg,0,0,0,1
A_000717.jpg,0,0,0,1
A_000718.jpg,1,0,0,0
A_000719.jpg,0,0,1,0
A_000720.jpg,0,0,0,1
A_000721.jpg,1,0,0,0
A_000722.jpg,1,0,0,0
A_000723.jpg,0,0,1,0
A_000724.jpg,0,0,0,1
A_000725.jpg,0,0,0,1
A_000726.jpg,0,0,1,0
A_000727.jpg,0,1,0,0
A_000728.jpg,0,0,0,1
A_000729.jpg,0,1,0,0
A_000730.jpg,0,1,0,0
A_000731.jpg,0,0,1,0
A_000732.jpg,0,0,0,1
A_000733.jpg,1,0,0,0
A_000734.jpg,0,0,0,1
A_000735.jpg,0,0,0,1
A_000736.jpg,1,0,0,0
A_000737.jpg,0,0,0,1
A_000738.jpg,0,0,1,0
A_000739.jpg,1,0,0,0
A_000740.jpg,0,0,0,1
A_000741.jpg,0,1,0,0
A_000742.jpg,0,0,1,0
A_000743.jpg,0,0,0,1
A_000744.jpg,0,0,0,1
A_000745.jpg,0,0,0,1
A_000746.jpg,1,0,0,0
A_000747.jpg,0,0,0,1
A_000748.jpg,0,0,1,0
A_000749.jpg,0,0,0,1
A_000750.jpg,0,0,1,0
A_000751.jpg,0,0,1,0
A_000752.jpg,0,0,1,0
A_000753.jpg,0,0,1,0
A_000754.jpg,0,0,1,0
A_000755.jpg,0,1,0,0
A_000756.jpg,0,0,1,0
A_000757.jpg,0,0,1,0
A_000758.jpg,0,0,1,0
A_000759.jpg,0,0,1,0
A_000760.jpg,0,0,0,1
A_000761.jpg,1,0,0,0
A_000762.jpg,0,0,1,0
A_000763.jpg,0,0,1,0
A_000764.jpg,0,0,0,1
A_000765.jpg,0,0,1,0
A_000766.jpg,0,0,0,1
A_000767.jpg,0,1,0,0
A_000768.jpg,0,0,0,1
A_000769.jpg,0,0,0,1
A_000770.jpg,0,1,0,0
A_000771.jpg,0,0,1,0
A_000772.jpg,1,0,0,0
A_000773.jpg,0,0,0,1
A_000774.jpg,1,0,0,0
A_000775.jpg,0,0,1,0
A_000776.jpg,1,0,0,0
A_000777.jpg,1,0,0,0
A_000778.jpg,0,0,1,0
A_000779.jpg,0,0,0,1
A_000780.jpg,0,0,0,1
A_000781.jpg,0,1,0,0
A_000782.jpg,0,1,0,0
A_000783.jpg,0,0,1,0
A_000784.jpg,0,0,0,1
A_000785.jpg,0,0,0,1
A_000786.jpg,0,0,0,1
A_000787.jpg,0,0,1,0
A_000788.jpg,0,0,1,0
A_000789.jpg,0,0,1,0
A_000790.jpg,0,0,0,1
A_000791.jpg,0,0,0,1
A_000792.jpg,1,0,0,0
A_000793.jpg,0,0,0,1
A_000794.jpg,1,0,0,0
A_000795.jpg,0,1,0,0
A_000796.jpg,0,0,1,0
A_000797.jpg,0,0,1,0
A_000798.jpg,0,0,0,1
A_000799.jpg,0,0,0,1
A_000800.jpg,0,0,0,1
A_000801.jpg,0,0,0,1
A_000802.jpg,1,0,0,0
A_000803.jpg,0,0,0,1
A_000804.jpg,0,0,1,0
A_000805.jpg,1,0,0,0
A_000806.jpg,0,1,0,0
A_000807.jpg,0,0,0,1
A_000808.jpg,0,0,1,0
A_000809.jpg,0,0,0,1
A_000810.jpg,0,0,0,1
A_000811.jpg,0,0,0,1
A_000812.jpg,0,0,0,1
A_000813.jpg,1,0,0,0
A_000814.jpg,0,0,1,0
A_000815.jpg,0,0,1,0
A_000816.jpg,1,0,0,0
A_000817.jpg,0,0,1,0
